0.950368, -0.018899, 0.018060, 0.043566 
0.953320, -0.018575, 0.018364, 0.042728 
0.956251, -0.019015, 0.018515, 0.043721 
0.959202, -0.018539, 0.018666, 0.043646 
0.962138, -0.018521, 0.017748, 0.044487 
0.965100, -0.018198, 0.017288, 0.044717 
0.968042, -0.019859, 0.017744, 0.044794 
0.971003, -0.019688, 0.018353, 0.045330 
0.973939, -0.019670, 0.018962, 0.044949 
0.976899, -0.018736, 0.018808, 0.044874 
0.979836, -0.019939, 0.019875, 0.044035 
0.982802, -0.020684, 0.020484, 0.045487 
0.985737, -0.021277, 0.019871, 0.045259 
0.988699, -0.020801, 0.021702, 0.045642 
0.991633, -0.021393, 0.021394, 0.045414 
0.994592, -0.020764, 0.021393, 0.044728 
0.997519, -0.021204, 0.021696, 0.044653 
1.000480, -0.020881, 0.020626, 0.044272 
1.003435, -0.021015, 0.019555, 0.044197 
1.006392, -0.022066, 0.021080, 0.043358 
1.009324, -0.021895, 0.021537, 0.043588 
1.012282, -0.022335, 0.020619, 0.043361 
1.015213, -0.022164, 0.020770, 0.042064 
1.018179, -0.022452, 0.021073, 0.042599 
1.021118, -0.022739, 0.020308, 0.042372 
1.024091, -0.022110, 0.021375, 0.041838 
1.027031, -0.021023, 0.021984, 0.042068 
1.030002, -0.021310, 0.021677, 0.042604 
1.032937, -0.021292, 0.023049, 0.042681 
1.035905, -0.020816, 0.022589, 0.042606 
1.038849, -0.020340, 0.024114, 0.042989 
1.041815, -0.020322, 0.023655, 0.043372 
1.044750, -0.020456, 0.024874, 0.041922 
1.047720, -0.020286, 0.023956, 0.042611 
1.050652, -0.019962, 0.022581, 0.042535 
1.053620, -0.019639, 0.022274, 0.041391 
1.056556, -0.019926, 0.023646, 0.040553 
1.059516, -0.019755, 0.023797, 0.040172 
1.062448, -0.019432, 0.023948, 0.040250 
1.065408, -0.018803, 0.025167, 0.041549 
1.068337, -0.018785, 0.024250, 0.040863 
1.071297, -0.018309, 0.024400, 0.040482 
1.074235, -0.017832, 0.023025, 0.041323 
1.077197, -0.017814, 0.023786, 0.042316 
1.080131, -0.016880, 0.024700, 0.041478 
1.083105, -0.016404, 0.025004, 0.041097 
1.086049, -0.015928, 0.024239, 0.040717 
1.089012, -0.017589, 0.023779, 0.040947 
1.091954, -0.018640, 0.023472, 0.041482 
1.094924, -0.018316, 0.023318, 0.039880 
1.097867, -0.020436, 0.024232, 0.039500 
1.100836, -0.021334, 0.024383, 0.039119 
1.103774, -0.022537, 0.024992, 0.038739 
1.106742, -0.023587, 0.024837, 0.037747 
1.109684, -0.022959, 0.025752, 0.037062 
1.112648, -0.023398, 0.025750, 0.037750 
1.115590, -0.023075, 0.025443, 0.037522 
1.118554, -0.022141, 0.024678, 0.036989 
1.121486, -0.021817, 0.024829, 0.036913 
1.124451, -0.019967, 0.025590, 0.037296 
1.127385, -0.020102, 0.026504, 0.037832 
1.130351, -0.020236, 0.025739, 0.037146 
1.133283, -0.021287, 0.024669, 0.036613 
1.136241, -0.023101, 0.023904, 0.036690 
1.139175, -0.022930, 0.023139, 0.036920 
1.142143, -0.023065, 0.023137, 0.037150 
1.145064, -0.023199, 0.022830, 0.037686 
1.148049, -0.022418, 0.024660, 0.037763 
1.150987, -0.022552, 0.026032, 0.037993 
1.153952, -0.023298, 0.024962, 0.037918 
1.156895, -0.022669, 0.024960, 0.037385 
1.159859, -0.022345, 0.026027, 0.036852 
1.162802, -0.021869, 0.025873, 0.036166 
